id,item_name,price,beta_version,ratings,metascore,developer,release_date
12170,grand theft auto,,0,3,0,rockstar north,1998-06-30
12180,grand theft auto 2,,0,3,0,rockstar north,1999-10-25
12130,manhunt,$9.99,0,0,75,rockstar north,2004-04-20
12160,midnight club 2,$9.99,0,3,81,rockstar san diego,2003-07-01
12150,max payne 2: the fall of max payne,$9.99,0,3,86,remedy entertainment,2003-10-14
7000,tomb raider: legend,$6.99,0,3,82,crystal dynamics,2006-04-07
12140,max payne,$9.99,0,3,89,remedy entertainment,2001-07-25
17480,command & conquer: red alert 3,$19.99,0,3,82,ea los angeles,2008-10-28
12500,puzzlequest: challenge of the warlords,$9.99,0,3,84,infinite interactive,2007-10-10
12310,culpa innata,$9.99,0,3,66,momentum digital media technologies,2007-10-23
12510,prison tycoon 3u2122: lockdown,$9.99,0,-3,0,gamebryo.virtual playground,2007-08-01
12530,hunting unlimitedu2122 2008,$9.99,0,2,0,scs software,2007-09-01
12520,18 wheels of steel: american long haul,$9.99,0,2,0,scs software,2007-12-03
8100,conflict: denied ops,$5.99,0,0,58,pivotal games,2008-02-08
2780,arma: combat operations,$7.99,0,0,74,bohemia interactive,2007-05-08
9730,tycoon city: new york,$9.99,0,-2,67,nan,2006-02-21
9710,desperados 2: coopers revenge,$9.99,0,0,66,spellbound,2006-05-02
9800,death to spies,$4.99,0,2,69,haggard games,2007-10-16
9760,act of war: high treason,$2.99,0,3,74,eugen systems,2006-05-30
2700,rollercoaster tycoonxae 3: platinum,$19.99,0,3,81,frontier.aspyr (mac),2006-10-26
2710,act of war: direct action,$2.99,0,3,82,eugen systems,2005-03-14
13200,unreal 2: the awakening,$14.99,0,2,75,epic games. inc.,2003-02-03
13250,unreal gold,$9.99,0,4,0,epic games. inc.,1998-04-30
13000,ninja reflex: steamworks edition,$4.99,0,1,57,sanzaru games,2008-03-21
13560,tom clancys splinter cellxae,$9.99,0,3,91,ubisoft,2003-02-18
13520,far cryxae,$9.99,0,3,89,crytek studios,2004-03-23
13240,unreal tournament: game of the year edition,$9.99,0,4,92,epic games. inc.,2000-10-25
13540,tom clancys rainbow sixxae vegas,$9.99,0,2,85,ubisoft montreal,2006-12-12
15210,silent hunterxae iii,$9.99,0,3,90,ubisoft,2005-03-15
16180,virtual villagers - the secret city,$9.99,0,1,0,last day of work,2008-05-28
3520,mystery p.i.u2122 - the vegas heist,$4.99,0,0,0,spintop games,2008-06-04
15970,luxor,$9.99,0,0,0,mumbojumbo,2008-06-10
15950,reaxxion,$9.99,0,2,0,mumbojumbo,2008-06-10
15960,little farm,$9.99,0,2,0,mumbojumbo,2008-06-10
15900,7 wonders ii,$9.99,0,1,0,mumbojumbo,2008-06-10
15910,luxor amun rising,$9.99,0,0,0,mumbojumbo,2005-12-08
15930,luxor 3,$9.99,0,1,0,mumbojumbo,2007-11-13
15160,petzxae horsezxae 2,$9.99,0,0,0,ubisoft,2007-11-13
15920,luxor 2,$9.99,0,0,0,mumbojumbo,2005-12-08
15080,rayman raving rabbidsu2122,$9.99,0,2,58,ubisoft bulgaria.ubisoft montpellier,2007-03-27
15200,silent hunterxae: wolves of the pacific,$9.99,0,0,79,ubisoft romania,2007-03-20
15320,il-2 sturmovik: 1946,$9.99,0,3,86,1c: maddox games,2006-12-15
15240,silent hunterxae: wolves of the pacific u-boat missions,$9.99,0,3,0,ubisoft romania,2008-03-24
8310,bone: out from boneville,$9.99,0,0,68,telltale games,2005-09-15
12600,midnight outlaw: 6 hours to sunup,$9.99,0,-1,0,merscom.babylon,2005-07-02
8320,bone: the great cow race,$9.99,0,0,76,telltale games,2006-04-12
12590,sprint cars road to knoxville,$9.99,0,0,0,bigant studios,2008-07-29
12580,dr. daisy pet vet,$9.99,0,0,0,zemnott,2008-01-08
12560,ride! carnival tycoon,$9.99,0,0,0,gabriel entertainment,2007-07-02
12570,hot dish,$9.99,0,0,0,zemnott,2008-01-12
12540,mahjongg investigations: under suspicion,$9.99,0,0,0,zemnott,2007-08-08
11050,dracula origin,$9.99,0,0,70,frogwares,2008-05-20
10520,beijing 2008u2122 - the official video game of the olympic games,,0,0,0,eurocom,2008-07-08
11040,sherlock holmes - nemesis,$9.99,0,2,71,frogwares,2008-04-14
19500,eternitys child,$4.99,0,-1,0,luc bernard.silverspherestudios,2008-07-31
11260,pacific storm allies,$7.99,0,0,60,lesta studio,2007-05-25
19200,tank universal,$4.99,0,0,0,dialogue design,2008-08-21
12360,flatout: ultimate carnage,$19.99,0,3,79,bugbear entertainment,2008-08-19
15710,oddworld: abes exoddusxae,$2.99,0,3,0,oddworld inhabitants,1998-11-17
15700,oddworld: abes oddyseexae,$2.99,0,3,0,oddworld inhabitants,1997-12-12
8660,gtr evolution expansion pack for race 07,$7.99,0,1,83,simbin,2008-09-01
7770,x-com: enforcer,$4.99,0,0,65,microprose software. inc,2001-04-19
7660,x-com: apocalypse,$4.99,0,3,0,microprose software. inc,1997-07-15
7760,x-com: ufo defense,$4.99,0,4,0,microprose software. inc,1993-12-31
20510,s.t.a.l.k.e.r.: clear sky,$9.99,0,3,75,gsc game world,2008-09-15
17330,crysis warheadxae,$19.99,0,3,84,crytek,2008-09-17
17300,crysis,$19.99,0,3,91,crytek,2007-11-13
7730,x-com: interceptor,$4.99,0,0,0,microprose software. inc,1998-06-15
20900,the witcher: enhanced edition directors cut,$9.99,0,3,86,cd projekt red,2008-09-16
1530,multiwinia,$9.99,0,3,76,introversion software,2008-09-19
8690,stcc - the game 1 - expansion pack for race 07,$2.99,0,1,0,simbin,2008-10-22
17120,children of the nile: alexandria,$2.49,0,1,0,tilted mill entertainment. inc.,2008-08-28
16810,sid meiers civilization iv: colonization,$19.99,0,2,83,firaxis games,2008-09-23
19830,tom clancys rainbow sixxae 3 gold,$9.99,0,3,85,red storm entertainment.ubisoft montreal,2003-03-18
21000,lego batman,$19.99,0,3,80,travellers tales,2008-09-29
4460,city life 2008,$9.99,0,0,0,monte cristo,2008-07-18
17140,hinterland,$9.99,0,2,65,tilted mill entertainment. inc.,2008-09-30
15390,brothers in arms: hells highwayu2122,$9.99,0,3,79,gearbox software,2008-10-08
21300,gravitron 2,$4.99,0,0,0,dark castle software,2008-08-31
3050,xpand rally xtreme,$4.99,0,0,0,techland,2006-12-01
15380,heroes of might & magic v: hammers of fate,$9.99,0,2,66,nival,2006-11-14
19800,brothers in arms: earned in bloodu2122,$9.99,0,3,84,gearbox software,2005-10-04
15370,heroes of might & magic v: tribes of the east,$9.99,0,3,70,nival,2007-10-16
19930,the settlersxae: rise of an empire gold edition,$19.99,0,2,66,blue byte,2008-04-18
15350,brain spa,$9.99,0,0,0,ubisoft,2007-09-25
19810,the sum of all fears,$9.99,0,1,72,red storm entertainment,2002-05-31
3540,peggleu2122 nights,$4.99,0,3,76,popcap games. inc.,2008-10-15
22000,world of goo,$9.99,0,3,90,2d boy,2008-10-13
2820,x3: terran conflict,$15.99,0,3,73,egosoft,2008-10-16
1230,mare nostrum,,0,3,0,sandstorm productions,2008-10-17
18300,spectraball,$4.99,0,2,0,shorebound studios,2008-10-20
20200,galactic bowling,$19.99,0,0,0,perpetual fx creative,2008-10-21
12200,bully: scholarship edition,$14.99,0,3,72,rockstar new england,2008-10-21
19900,far cryxae 2: fortunes edition,$9.99,0,2,85,ubisoft montreal,2008-10-22
11240,space trader: merchant marine,$4.99,0,0,0,meridian4,2008-10-23
256522,prr wagon pack 01,$4.99,0,0,0,railsimulator.com,2009-01-01
275144,class 421 london south east jaffa cake,$4.99,0,0,0,railsimulator.com,2009-01-01
256521,atsf wagon pack 01,$4.99,0,0,0,railsimulator.com,2009-01-01
222569,gp20 union pacific add-on livery,$4.99,0,0,0,reppo,2009-01-01
256535,uk van wagon pack,$4.99,0,0,0,railsimulator.com,2009-01-01
256611,csx sd70mac add-on livery,$4.99,0,0,0,dovetail games,2009-01-01
256576,csx es44ac add-on livery,$4.99,0,0,0,dovetail games,2009-01-01
9480,saints row 2,$9.99,0,2,72,volition,2009-01-28
17470,dead space,$19.99,0,3,86,ea redwood shores,2008-10-20
12770,rise of the argonauts,$9.99,0,2,59,liquid entertainment,2008-12-16
17410,mirrors edgeu2122,$19.99,0,3,81,dice,2009-01-13
18500,defense grid: the awakening,$9.99,0,4,81,hidden path entertainment,2008-12-08
16450,f.e.a.r. 2: project origin,$14.99,0,3,79,monolith,2009-02-12
15400,harvest: massive encounter,$7.99,0,2,0,oxeye game studio,2008-03-05
18600,mayhem intergalactic,$9.99,0,2,0,inventive dingo,2007-07-04
11340,larva mortus,$4.99,0,2,64,meridian4,2009-03-19
25830,knights of honor,$9.99,0,3,77,black sea studios ltd,2005-05-10
23460,ceville,$5.99,0,3,73,realmforge studios,2009-02-27
10600,empire: total waru2122 - special forces units & bonus content,$2.99,0,1,0,the creative assembly.feral interactive (mac).feral interactive (linux),2009-03-04
21010,watchmen: the end is nigh,$4.99,0,0,61,deadline games,2009-03-04
22180,penumbra overture,$9.99,0,3,73,frictional games,2007-03-30
13210,unreal tournament 3 black,$19.99,0,3,83,epic games. inc.,2007-11-19
12640,drakensang,$9.99,0,3,75,radon labs,2009-02-27
21600,age of bootyu2122,,0,-2,0,certain affinityu2122,2009-03-09
27020,the graveyard,$4.99,0,0,0,tale of tales,2008-03-21
24740,burnout paradise: the ultimate box,$19.99,0,3,87,criterion games,2009-02-03
90047,zombie master,,0,0,0,zombie master team,2009-03-11
26000,the maw,$9.99,0,3,75,twisted pixel games,2009-03-09
26006,the maw: river redirect,$1.25,0,0,0,twisted pixel games,2009-03-16
26005,the maw: brute force,$1.25,0,0,0,twisted pixel games,2009-03-16
11330,obulis,$4.99,0,3,0,ionfx,2009-03-19
27800,space giraffe,$9.99,0,2,0,llamasoft ltd,2009-03-19
9850,codename: panzers - cold war,$14.99,0,0,0,innoglow.stormregion.thq nordic,2009-03-10
3600,escape rosecliff island,$4.99,0,0,0,spintop games,2009-04-15
29580,guild wars nightfall,$19.99,0,0,84,arenanetxae,2006-10-27
29540,guild wars,$19.99,0,0,89,arenanetxae,2005-04-28
29560,guild wars factions,$19.99,0,0,84,arenanetxae,2006-04-28
29570,guild wars trilogy,$29.99,0,1,0,arenanetxae,2008-09-25
23700,puzzle kingdoms,$14.99,0,0,0,infinite interactive,2009-04-16
16060,samantha swift and the golden touch,$9.99,0,0,0,mumbojumbo,2009-04-29
1930,two worlds epic edition,$9.99,0,2,65,reality pump studios,2009-04-30
18470,helldorado,$9.99,0,0,65,spellbound,2009-04-30
7510,x-blades,$9.99,0,0,54,gaijin entertainment,2009-02-10
22200,zeno clash,$9.99,0,3,77,ace team,2009-04-21
26007,the maw: speeder lane,$1.25,0,0,0,twisted pixel games,2009-04-29
25900,kings bounty: the legend,$6.99,0,3,79,1c company,2008-09-23
16200,virtual families,$9.99,0,2,0,last day of work,2009-05-06
7840,death trackxae: resurrection,$2.99,0,0,53,sky fallen,2009-05-06
8890,freedom force vs. the third reich,$4.99,0,3,0,irrational games,2005-03-08
8880,freedom force,$4.99,0,0,90,irrational games,2002-03-26
34500,light of altair,$14.99,0,1,66,saintxi,2009-06-04
1280,darkest hour: europe 44-45,,0,3,0,darklight games,2009-06-09
10150,prototypeu2122,$19.99,0,3,79,radical entertainment,2009-06-10
29160,blueberry garden,$4.99,0,2,68,erik svedxe4ng,
12470,port royale 2,$4.99,0,0,75,ascaron entertainment ltd.,2004-04-30
22340,call of cthulhuxae: dark corners of the earth,$4.99,0,2,76,headfirst productions,2006-04-26
22330,the elder scrolls iv: oblivionxae game of the year edition,$14.99,0,3,94,bethesda game studios,2007-09-11
22320,the elder scrolls iii: morrowindxae game of the year edition,$14.99,0,3,89,bethesda game studios,2002-04-29
900883,the elder scrolls iv: oblivionxae game of the year edition deluxe,$19.99,0,3,94,bethesda game studiosxae,2009-06-16
12440,ankh 2: heart of osiris,$4.99,0,0,0,deck 13,2007-05-18
32710,armored fist 3,$9.99,0,2,0,novalogic,1999-09-01
32740,mig-29 fulcrum,$9.99,0,2,0,novalogic,1998-09-07
12460,bc kings,$4.99,0,0,0,mascot entertainment,2008-09-15
21980,call of juarezxae: bound in blood,$9.99,0,3,78,techland,2009-06-30
31860,nancy drewxae: legend of the crystal skull,$6.99,0,1,79,her interactive,2007-10-01
31900,nancy drewxae: the creature of kapu cave,$6.99,0,1,68,her interactive,2006-10-01
31920,nancy drewxae: the phantom of venice,$6.99,0,1,69,her interactive,2008-07-01
31930,nancy drewxae: the white wolf of icicle creek,$6.99,0,1,73,her interactive,2007-07-01
35800,brainpipe: a plunge to unhumanity,,0,3,0,digital eel,2008-12-24
12690,hunting unlimited 2010,$9.99,0,2,0,nan,2009-07-07
31170,tales of monkey island complete pack,$19.99,0,3,79,telltale games,2009-07-07
21660,street fighterxae iv,$19.99,0,2,91,capcom,2009-07-07
6080,thrillvillexae: off the railsu2122,$9.99,0,3,70,frontier,2007-10-09
6010,indiana jonesxae and the fate of atlantisu2122,$5.99,0,3,0,lucasarts,1992-06-01
6090,armed and dangerousxae,$5.99,0,3,78,planet moon studios,2003-12-02
6060,star wars: battlefront 2 (classic. 2005),$9.99,0,3,78,pandemic studios,2005-11-01
32310,indiana jonesxae and the last crusadeu2122,$5.99,0,2,0,lucasarts,1989-07-01
32330,legoxae indiana jonesu2122: the original adventures,$19.99,0,2,78,travellers tales,2008-06-03
32360,the secret of monkey island: special edition,$9.99,0,4,86,lucasarts,2009-07-15
35300,warfare,$12.99,0,2,0,gfi russia,2008-11-20
35310,clutch,$9.99,0,2,51,targem games,2009-06-02
31980,nancy drewxae: ransom of the seven ships,$6.99,0,0,78,her interactive,2009-07-21
31990,nancy drewxae: ransom of the seven ships demo,,0,0,0,her interactive,2009-07-21
10140,3d ultrau2122 minigolf adventures,$9.99,0,2,0,wanako games,2006-12-20
10100,kings questu2122 collection,$19.99,0,2,0,sierra,2006-09-01
10130,timeshiftu2122,$19.99,0,2,71,saber interactive,2007-10-30
10110,space questu2122 collection,$19.99,0,2,0,sierra,2006-09-01
1256,killing floor outbreak character pack,$7.99,0,1,0,tripwire interactive,2009-07-24
10120,aces of the galaxyu2122,$9.99,0,0,0,artech studios,2008-06-04
33520,tropico reloaded,$6.99,0,3,0,poptop software.breakaway games.frog city software,2009-07-24
3610,mystery p.i. - lost in los angeles,$4.99,0,0,0,spintop games,2009-07-27
21680,bionic commando: rearmed,$9.99,0,2,86,capcom,2008-08-14
21670,bionic commando,$9.99,0,2,69,capcom,2009-07-28
21030,watchmen: the end is nigh part 2,$4.99,0,0,44,deadline games,2009-07-29
36000,foreign legion: buckets of blood,$4.99,0,0,0,sakari indie,2009-08-04
32370,star warsu2122 - knights of the old republicu2122,$9.99,0,3,0,bioware.aspyr (mac),2003-11-19
29180,osmos,$9.99,0,3,80,hemisphere games,2009-08-18
38410,fallout 2: a post nuclear role playing game,$9.99,0,3,86,black isle studios,1998-12-01
38420,fallout tactics: brotherhood of steel,$9.99,0,3,82,14xb0 east,2001-03-01
38430,kingpin u2014 life of crime,$9.99,0,3,0,xatrix entertainment,1999-06-01
38440,sacrifice,$9.99,0,3,89,shiny entertainment,2000-11-01
35050,mini ninjas demo,,0,1,0,io interactive,2009-08-19
31180,tales of monkey island complete pack: chapter 2 - the siege of spinner cay,$19.99,0,1,0,telltale games,2009-08-20
37960,jewel quest pack,$19.99,0,1,0,iwin,2009-08-24
38000,mahjong quest collection,$9.99,0,1,0,iwin,2009-08-24
37400,time gentlemen. please! and ben there. dan that! special edition  double pack,$4.99,0,3,84,size five games,2009-06-22
13570,tom clancys splinter cell chaos theoryxae,$9.99,0,3,92,ubisoft montreal,2005-03-29
11390,crash time 2,$9.99,0,0,0,nan,2009-08-27
34420,xiii century u2013 gold edition,$4.99,0,0,0,unicorn games studio,2009-08-28
43100,world of zoo,$14.99,0,2,0,blue fang,2009-10-30
33730,18 wheels of steel: extreme trucker,$9.99,0,0,0,nan,2009-09-23
35000,mini ninjas,$9.99,0,3,74,io interactive,2009-09-08
39392,freeze tag fun pack #2,$19.99,0,0,0,freeze tag inc..iq212,2009-09-23
39391,freeze tag fun pack #1,$19.99,0,0,0,freeze tag inc..joju games.linksolutions ltd..dekovir entertainment,1999-11-30
37600,windosill,$2.99,0,3,0,vectorpark. inc.,2009-05-26
24029,train simulator: colton & northern route add-on,$24.99,0,0,0,all aboard,2009-09-25
32140,midnight mysteries,$9.99,0,2,0,mumbojumbo,2009-09-28
31190,tales of monkey island complete pack: chapter 3 - lair of the leviathan,$19.99,0,1,0,telltale games,2009-09-07
32770,joint operations: combined arms gold,$19.99,0,3,0,novalogic,2009-08-18
208306,train simulator: us loco & asset pack,$17.99,0,1,0,dovetail games,2009-10-01
37300,dinertown tycoon,$9.99,0,0,0,playfirst,2009-09-30
208300,train simulator: european loco & asset pack,$19.99,0,3,0,dovetail games,2009-10-01
40300,risen,$9.99,0,3,77,piranha bytes,2009-10-30
35070,floras fruit farm,$3.99,0,2,0,honeyslug,2009-10-01
10606,empire: total waru2122 - the warpath campaign,$9.99,0,2,0,the creative assembly.feral interactive (mac).feral interactive (linux),2009-10-05
40700,machinarium,$9.99,0,4,85,amanita design,2009-10-16
24840,medal of honor: airborne,$9.99,0,2,78,ea los angeles,2007-09-04
24870,need for speed: shift,$19.99,0,2,83,slightly mad studios,2009-09-15
41500,torchlight,$14.99,0,3,83,runic games,2009-10-27
24800,command & conquer: red alert 3 - uprising,$19.99,0,3,0,ea los angeles,2009-03-12
901735,the stronghold collection,$19.99,0,3,0,firefly studios,2009-10-27
42800,east india company: privateer,$4.99,0,0,63,nitro games,2009-10-27
39560,painkiller: resurrection,$9.99,0,-2,38,homegrown games,2009-10-27
39550,spellforce 2 - anniversary edition,$14.99,0,2,80,phenomic.thq nordic,2009-10-29
40330,secret files: tunguska,$9.99,0,3,0,animation arts,2009-10-29
40320,rush for berlin gold,$4.99,0,3,76,stormregion,2009-10-29
31200,tales of monkey island complete pack: chapter 4 - the trial and execution of guybrush threepwood,$19.99,0,0,0,telltale games,2009-10-07
3130,men of war: red tide,$4.99,0,3,77,1c company,2009-11-01
41100,hammerfight,$4.99,0,3,0,konstantin koshutin,2009-09-19
39540,spellforce - platinum edition,$9.99,0,3,74,phenomic,2009-11-03
34640,massive assault: phantom renaissance,$9.99,0,0,0,wargaming.net,2005-03-03
34630,massive assault,$9.99,0,0,77,wargaming.net,2003-10-28
42200,nancy drewxae dossier: resorting to danger!,$6.99,0,2,77,her interactive,2009-11-19
41000,serious sam hd: the first encounter,$14.99,0,3,68,croteam,2009-11-24
40340,secret files 2: puritas cordis,$9.99,0,2,64,animation arts,2009-10-29
17450,dragon age: origins,$19.99,0,3,91,bioware,2009-11-06
37100,aztaka,$4.99,0,2,0,citeremis inc.,2009-05-07
37500,magnetis,$1.99,0,2,0,yullaby,2009-11-05
42810,for the glory: a europa universalis game,$9.99,0,2,0,crystal empire games,2009-11-11
10180,call of dutyxae: modern warfarexae 2,$19.99,0,3,86,infinity ward.aspyr (mac),2009-11-12
32440,legoxae star warsu2122 - the complete saga,$19.99,0,3,77,travellers tales.feral interactive (mac),2009-11-12
11450,overlordu2122,$4.99,0,3,81,triumph studios.virtual programming,2007-06-26
12710,overlordu2122: raising hell,$9.99,0,3,0,triumph studios.virtual programming,2008-02-15
24790,command & conquer 3: tiberium wars,$14.99,0,3,85,ea los angeles,2007-03-28
29120,yumsters 2: around the world,$4.99,0,0,0,kranx productions,2008-07-23
24810,command & conquer 3: kanes wrath,$19.99,0,3,77,ea los angeles,2009-11-13
41800,gratuitous space battles,$14.99,0,3,72,positech games,2009-11-16
45300,wings of prey,$9.99,0,0,78,gaijin entertainment,2009-12-25
41900,the bards tale,$9.99,0,3,70,inxile entertainment,2005-06-17
35420,defence alliance 2,,0,-2,0,defence alliance team,2009-10-22
32430,star warsu2122 - the force unleashedu2122 ultimate sith edition,$19.99,0,0,65,lucasarts.aspyr studios,2009-11-03
25806,europa universalis iii: heir to the throne,$9.99,0,1,86,paradox interactive,2009-12-15
22370,fallout 3: game of the year edition,$19.99,0,3,91,bethesda game studios,2009-10-13
41802,gratuitous space battles: the tribe,$5.99,0,0,0,positech games,2009-12-16
38080,build-a-lot,$9.99,0,1,0,hip soft,2007-10-02
38090,build-a-lot 2: town of the year,$9.99,0,0,0,hip soft,2008-04-29
38100,build-a-lot 3: passport to europe,$9.99,0,0,0,hip soft,2009-01-24
38070,coconut queen,$9.99,0,0,0,iwin,2009-12-17
38210,roogoo,$1.99,0,2,72,spidermonk entertainment,2009-12-17
45700,devil may cry 4,$19.99,0,3,78,capcom,2008-07-08
