item_id,genre_id
104900,1e23ced5-f640-4457-bf0b-643f46c758e1
104900,7d0a9262-cf64-4af1-a674-d4e8948d8122
10500,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
105000,718bcd60-1797-491f-817c-e05572f82b53
105000,7d0a9262-cf64-4af1-a674-d4e8948d8122
105100,7d0a9262-cf64-4af1-a674-d4e8948d8122
105100,718bcd60-1797-491f-817c-e05572f82b53
105100,ff34ceef-0597-4b3e-abb0-95faf96df93e
10520,5bc7529f-715e-40df-8957-00d9331fbe24
105300,7d0a9262-cf64-4af1-a674-d4e8948d8122
105300,ff34ceef-0597-4b3e-abb0-95faf96df93e
105420,85c0ac04-9f32-4996-8a0f-c98803bedbd7
105420,7d0a9262-cf64-4af1-a674-d4e8948d8122
105450,21bd5fa6-7c23-4270-b87e-af04e419f079
105450,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
105600,718bcd60-1797-491f-817c-e05572f82b53
105600,7d0a9262-cf64-4af1-a674-d4e8948d8122
105600,1e23ced5-f640-4457-bf0b-643f46c758e1
105600,85c0ac04-9f32-4996-8a0f-c98803bedbd7
105700,7d0a9262-cf64-4af1-a674-d4e8948d8122
105700,718bcd60-1797-491f-817c-e05572f82b53
105700,85c0ac04-9f32-4996-8a0f-c98803bedbd7
105800,ff34ceef-0597-4b3e-abb0-95faf96df93e
105800,7d0a9262-cf64-4af1-a674-d4e8948d8122
105800,85c0ac04-9f32-4996-8a0f-c98803bedbd7
105802,7d0a9262-cf64-4af1-a674-d4e8948d8122
105802,ff34ceef-0597-4b3e-abb0-95faf96df93e
10600,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
10604,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
10606,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
10607,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
10608,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
10680,85c0ac04-9f32-4996-8a0f-c98803bedbd7
10695,85c0ac04-9f32-4996-8a0f-c98803bedbd7
10697,85c0ac04-9f32-4996-8a0f-c98803bedbd7
107100,7d0a9262-cf64-4af1-a674-d4e8948d8122
107100,85c0ac04-9f32-4996-8a0f-c98803bedbd7
107100,1e23ced5-f640-4457-bf0b-643f46c758e1
107104,7d0a9262-cf64-4af1-a674-d4e8948d8122
107104,85c0ac04-9f32-4996-8a0f-c98803bedbd7
107200,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
107200,1e23ced5-f640-4457-bf0b-643f46c758e1
107200,85c0ac04-9f32-4996-8a0f-c98803bedbd7
107200,7d0a9262-cf64-4af1-a674-d4e8948d8122
107300,1e23ced5-f640-4457-bf0b-643f46c758e1
107300,7d0a9262-cf64-4af1-a674-d4e8948d8122
107310,7d0a9262-cf64-4af1-a674-d4e8948d8122
107310,1e23ced5-f640-4457-bf0b-643f46c758e1
107410,85c0ac04-9f32-4996-8a0f-c98803bedbd7
107410,21bd5fa6-7c23-4270-b87e-af04e419f079
107410,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
107800,85c0ac04-9f32-4996-8a0f-c98803bedbd7
107800,ff34ceef-0597-4b3e-abb0-95faf96df93e
107800,7d0a9262-cf64-4af1-a674-d4e8948d8122
107821,ff34ceef-0597-4b3e-abb0-95faf96df93e
107821,7d0a9262-cf64-4af1-a674-d4e8948d8122
107821,85c0ac04-9f32-4996-8a0f-c98803bedbd7
108110,21bd5fa6-7c23-4270-b87e-af04e419f079
108110,1e23ced5-f640-4457-bf0b-643f46c758e1
108200,ff34ceef-0597-4b3e-abb0-95faf96df93e
108200,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
108200,7d0a9262-cf64-4af1-a674-d4e8948d8122
108210,ff34ceef-0597-4b3e-abb0-95faf96df93e
108210,21bd5fa6-7c23-4270-b87e-af04e419f079
108210,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
108230,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
108230,ff34ceef-0597-4b3e-abb0-95faf96df93e
108230,7d0a9262-cf64-4af1-a674-d4e8948d8122
108231,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
108231,ff34ceef-0597-4b3e-abb0-95faf96df93e
108231,7d0a9262-cf64-4af1-a674-d4e8948d8122
108232,7d0a9262-cf64-4af1-a674-d4e8948d8122
108232,ff34ceef-0597-4b3e-abb0-95faf96df93e
108232,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
108233,ff34ceef-0597-4b3e-abb0-95faf96df93e
108233,7d0a9262-cf64-4af1-a674-d4e8948d8122
108233,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
108500,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
108500,85c0ac04-9f32-4996-8a0f-c98803bedbd7
108500,7d0a9262-cf64-4af1-a674-d4e8948d8122
108600,7d0a9262-cf64-4af1-a674-d4e8948d8122
108600,21bd5fa6-7c23-4270-b87e-af04e419f079
108600,1e23ced5-f640-4457-bf0b-643f46c758e1
108600,c18ba94a-998a-40c6-a3c6-71390cb3f67c
108700,85c0ac04-9f32-4996-8a0f-c98803bedbd7
108700,3a36f60e-49ee-496e-8e85-995918d55f4e
108710,718bcd60-1797-491f-817c-e05572f82b53
108710,85c0ac04-9f32-4996-8a0f-c98803bedbd7
108726,718bcd60-1797-491f-817c-e05572f82b53
108726,85c0ac04-9f32-4996-8a0f-c98803bedbd7
108800,85c0ac04-9f32-4996-8a0f-c98803bedbd7
109200,ff34ceef-0597-4b3e-abb0-95faf96df93e
109200,7d0a9262-cf64-4af1-a674-d4e8948d8122
109500,7d0a9262-cf64-4af1-a674-d4e8948d8122
109500,85c0ac04-9f32-4996-8a0f-c98803bedbd7
109600,43d85243-a808-4914-aaa6-55cf20a105e8
109600,85c0ac04-9f32-4996-8a0f-c98803bedbd7
109600,1e23ced5-f640-4457-bf0b-643f46c758e1
109600,718bcd60-1797-491f-817c-e05572f82b53
109600,081535ac-eb1c-4a37-879c-573fe6e82eaf
109700,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
109700,7d0a9262-cf64-4af1-a674-d4e8948d8122
109702,7d0a9262-cf64-4af1-a674-d4e8948d8122
11020,3a36f60e-49ee-496e-8e85-995918d55f4e
11040,1e23ced5-f640-4457-bf0b-643f46c758e1
11040,718bcd60-1797-491f-817c-e05572f82b53
110400,7d0a9262-cf64-4af1-a674-d4e8948d8122
110400,3a36f60e-49ee-496e-8e85-995918d55f4e
11050,718bcd60-1797-491f-817c-e05572f82b53
110500,85c0ac04-9f32-4996-8a0f-c98803bedbd7
110500,7d0a9262-cf64-4af1-a674-d4e8948d8122
110600,7d0a9262-cf64-4af1-a674-d4e8948d8122
110600,85c0ac04-9f32-4996-8a0f-c98803bedbd7
110610,7d0a9262-cf64-4af1-a674-d4e8948d8122
110610,85c0ac04-9f32-4996-8a0f-c98803bedbd7
110630,85c0ac04-9f32-4996-8a0f-c98803bedbd7
110630,7d0a9262-cf64-4af1-a674-d4e8948d8122
110800,718bcd60-1797-491f-817c-e05572f82b53
110800,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
110810,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
110810,718bcd60-1797-491f-817c-e05572f82b53
111000,7d0a9262-cf64-4af1-a674-d4e8948d8122
111000,ff34ceef-0597-4b3e-abb0-95faf96df93e
111010,718bcd60-1797-491f-817c-e05572f82b53
111010,7d0a9262-cf64-4af1-a674-d4e8948d8122
111010,ff34ceef-0597-4b3e-abb0-95faf96df93e
111100,7d0a9262-cf64-4af1-a674-d4e8948d8122
111100,ff34ceef-0597-4b3e-abb0-95faf96df93e
111100,3a36f60e-49ee-496e-8e85-995918d55f4e
11130,718bcd60-1797-491f-817c-e05572f82b53
111300,5bc7529f-715e-40df-8957-00d9331fbe24
111300,85c0ac04-9f32-4996-8a0f-c98803bedbd7
111300,3a36f60e-49ee-496e-8e85-995918d55f4e
11140,718bcd60-1797-491f-817c-e05572f82b53
111400,85c0ac04-9f32-4996-8a0f-c98803bedbd7
111400,7d0a9262-cf64-4af1-a674-d4e8948d8122
111402,7d0a9262-cf64-4af1-a674-d4e8948d8122
111402,85c0ac04-9f32-4996-8a0f-c98803bedbd7
111403,85c0ac04-9f32-4996-8a0f-c98803bedbd7
111403,7d0a9262-cf64-4af1-a674-d4e8948d8122
11150,718bcd60-1797-491f-817c-e05572f82b53
111600,7d0a9262-cf64-4af1-a674-d4e8948d8122
111600,85c0ac04-9f32-4996-8a0f-c98803bedbd7
111800,ff34ceef-0597-4b3e-abb0-95faf96df93e
111800,7d0a9262-cf64-4af1-a674-d4e8948d8122
11190,1e23ced5-f640-4457-bf0b-643f46c758e1
11190,718bcd60-1797-491f-817c-e05572f82b53
111900,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
111900,85c0ac04-9f32-4996-8a0f-c98803bedbd7
111910,85c0ac04-9f32-4996-8a0f-c98803bedbd7
111910,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
111911,85c0ac04-9f32-4996-8a0f-c98803bedbd7
111911,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
111912,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
111912,85c0ac04-9f32-4996-8a0f-c98803bedbd7
111913,85c0ac04-9f32-4996-8a0f-c98803bedbd7
111913,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
111914,85c0ac04-9f32-4996-8a0f-c98803bedbd7
111914,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
111915,85c0ac04-9f32-4996-8a0f-c98803bedbd7
111915,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
111916,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
111916,85c0ac04-9f32-4996-8a0f-c98803bedbd7
11200,85c0ac04-9f32-4996-8a0f-c98803bedbd7
112100,1e23ced5-f640-4457-bf0b-643f46c758e1
112100,7d0a9262-cf64-4af1-a674-d4e8948d8122
11230,ff34ceef-0597-4b3e-abb0-95faf96df93e
11230,7d0a9262-cf64-4af1-a674-d4e8948d8122
11230,3a36f60e-49ee-496e-8e85-995918d55f4e
11240,85c0ac04-9f32-4996-8a0f-c98803bedbd7
11240,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
11240,7d0a9262-cf64-4af1-a674-d4e8948d8122
11250,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
11250,21bd5fa6-7c23-4270-b87e-af04e419f079
11260,21bd5fa6-7c23-4270-b87e-af04e419f079
11260,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
11280,7d0a9262-cf64-4af1-a674-d4e8948d8122
11280,ff34ceef-0597-4b3e-abb0-95faf96df93e
11280,85c0ac04-9f32-4996-8a0f-c98803bedbd7
113020,85c0ac04-9f32-4996-8a0f-c98803bedbd7
113020,7d0a9262-cf64-4af1-a674-d4e8948d8122
113020,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
113020,718bcd60-1797-491f-817c-e05572f82b53
113020,ff34ceef-0597-4b3e-abb0-95faf96df93e
113200,7d0a9262-cf64-4af1-a674-d4e8948d8122
113200,85c0ac04-9f32-4996-8a0f-c98803bedbd7
113200,1e23ced5-f640-4457-bf0b-643f46c758e1
113200,718bcd60-1797-491f-817c-e05572f82b53
113204,718bcd60-1797-491f-817c-e05572f82b53
113204,1e23ced5-f640-4457-bf0b-643f46c758e1
113204,85c0ac04-9f32-4996-8a0f-c98803bedbd7
113204,7d0a9262-cf64-4af1-a674-d4e8948d8122
11330,7d0a9262-cf64-4af1-a674-d4e8948d8122
11330,ff34ceef-0597-4b3e-abb0-95faf96df93e
11340,7d0a9262-cf64-4af1-a674-d4e8948d8122
11340,85c0ac04-9f32-4996-8a0f-c98803bedbd7
113400,081535ac-eb1c-4a37-879c-573fe6e82eaf
113400,43d85243-a808-4914-aaa6-55cf20a105e8
113400,85c0ac04-9f32-4996-8a0f-c98803bedbd7
113404,43d85243-a808-4914-aaa6-55cf20a105e8
113404,1e23ced5-f640-4457-bf0b-643f46c758e1
113404,85c0ac04-9f32-4996-8a0f-c98803bedbd7
113404,718bcd60-1797-491f-817c-e05572f82b53
113404,081535ac-eb1c-4a37-879c-573fe6e82eaf
113405,85c0ac04-9f32-4996-8a0f-c98803bedbd7
113405,081535ac-eb1c-4a37-879c-573fe6e82eaf
113405,43d85243-a808-4914-aaa6-55cf20a105e8
113420,43d85243-a808-4914-aaa6-55cf20a105e8
113420,081535ac-eb1c-4a37-879c-573fe6e82eaf
113420,1e23ced5-f640-4457-bf0b-643f46c758e1
11360,7d0a9262-cf64-4af1-a674-d4e8948d8122
11370,7d0a9262-cf64-4af1-a674-d4e8948d8122
11370,718bcd60-1797-491f-817c-e05572f82b53
11390,85c0ac04-9f32-4996-8a0f-c98803bedbd7
11390,3a36f60e-49ee-496e-8e85-995918d55f4e
11450,1e23ced5-f640-4457-bf0b-643f46c758e1
11480,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
115100,ff34ceef-0597-4b3e-abb0-95faf96df93e
115100,1e23ced5-f640-4457-bf0b-643f46c758e1
115100,718bcd60-1797-491f-817c-e05572f82b53
115110,718bcd60-1797-491f-817c-e05572f82b53
115110,7d0a9262-cf64-4af1-a674-d4e8948d8122
115120,85c0ac04-9f32-4996-8a0f-c98803bedbd7
115120,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
115200,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
115210,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
115220,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
115300,85c0ac04-9f32-4996-8a0f-c98803bedbd7
115320,718bcd60-1797-491f-817c-e05572f82b53
115320,85c0ac04-9f32-4996-8a0f-c98803bedbd7
115340,85c0ac04-9f32-4996-8a0f-c98803bedbd7
11560,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
115800,718bcd60-1797-491f-817c-e05572f82b53
115800,85c0ac04-9f32-4996-8a0f-c98803bedbd7
115800,7d0a9262-cf64-4af1-a674-d4e8948d8122
11590,21bd5fa6-7c23-4270-b87e-af04e419f079
11610,43d85243-a808-4914-aaa6-55cf20a105e8
11610,1e23ced5-f640-4457-bf0b-643f46c758e1
11610,081535ac-eb1c-4a37-879c-573fe6e82eaf
11610,85c0ac04-9f32-4996-8a0f-c98803bedbd7
116100,7d0a9262-cf64-4af1-a674-d4e8948d8122
116100,3a36f60e-49ee-496e-8e85-995918d55f4e
116120,7d0a9262-cf64-4af1-a674-d4e8948d8122
116120,85c0ac04-9f32-4996-8a0f-c98803bedbd7
11900,ff34ceef-0597-4b3e-abb0-95faf96df93e
11920,ff34ceef-0597-4b3e-abb0-95faf96df93e
1200,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12100,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12110,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12120,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12130,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12140,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12150,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12160,3a36f60e-49ee-496e-8e85-995918d55f4e
12170,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12180,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12200,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12200,718bcd60-1797-491f-817c-e05572f82b53
12220,85c0ac04-9f32-4996-8a0f-c98803bedbd7
1230,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12310,718bcd60-1797-491f-817c-e05572f82b53
12310,1e23ced5-f640-4457-bf0b-643f46c758e1
12310,ff34ceef-0597-4b3e-abb0-95faf96df93e
12320,1e23ced5-f640-4457-bf0b-643f46c758e1
12320,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12330,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12340,718bcd60-1797-491f-817c-e05572f82b53
12360,3a36f60e-49ee-496e-8e85-995918d55f4e
12390,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12420,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
12430,ff34ceef-0597-4b3e-abb0-95faf96df93e
12440,718bcd60-1797-491f-817c-e05572f82b53
12450,718bcd60-1797-491f-817c-e05572f82b53
12460,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
12470,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
12480,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
1250,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12500,ff34ceef-0597-4b3e-abb0-95faf96df93e
12510,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
12520,3a36f60e-49ee-496e-8e85-995918d55f4e
12530,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12530,718bcd60-1797-491f-817c-e05572f82b53
12530,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
12540,ff34ceef-0597-4b3e-abb0-95faf96df93e
1256,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12560,21bd5fa6-7c23-4270-b87e-af04e419f079
1257,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12590,3a36f60e-49ee-496e-8e85-995918d55f4e
12600,3a36f60e-49ee-496e-8e85-995918d55f4e
12630,1e23ced5-f640-4457-bf0b-643f46c758e1
12630,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12640,1e23ced5-f640-4457-bf0b-643f46c758e1
12650,ff34ceef-0597-4b3e-abb0-95faf96df93e
12650,21bd5fa6-7c23-4270-b87e-af04e419f079
12660,ff34ceef-0597-4b3e-abb0-95faf96df93e
12660,21bd5fa6-7c23-4270-b87e-af04e419f079
12670,21bd5fa6-7c23-4270-b87e-af04e419f079
12690,5bc7529f-715e-40df-8957-00d9331fbe24
12690,21bd5fa6-7c23-4270-b87e-af04e419f079
12710,1e23ced5-f640-4457-bf0b-643f46c758e1
12770,1e23ced5-f640-4457-bf0b-643f46c758e1
12790,718bcd60-1797-491f-817c-e05572f82b53
12790,85c0ac04-9f32-4996-8a0f-c98803bedbd7
1280,85c0ac04-9f32-4996-8a0f-c98803bedbd7
1280,21bd5fa6-7c23-4270-b87e-af04e419f079
12810,1e23ced5-f640-4457-bf0b-643f46c758e1
12830,85c0ac04-9f32-4996-8a0f-c98803bedbd7
12900,7d0a9262-cf64-4af1-a674-d4e8948d8122
130,85c0ac04-9f32-4996-8a0f-c98803bedbd7
1300,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13000,ff34ceef-0597-4b3e-abb0-95faf96df93e
13000,7d0a9262-cf64-4af1-a674-d4e8948d8122
13200,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13210,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13230,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13240,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13250,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13500,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13500,718bcd60-1797-491f-817c-e05572f82b53
13520,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13530,718bcd60-1797-491f-817c-e05572f82b53
13530,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13540,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13560,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13570,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13580,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13600,718bcd60-1797-491f-817c-e05572f82b53
13600,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13620,85c0ac04-9f32-4996-8a0f-c98803bedbd7
13630,85c0ac04-9f32-4996-8a0f-c98803bedbd7
1500,7d0a9262-cf64-4af1-a674-d4e8948d8122
1500,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
15000,85c0ac04-9f32-4996-8a0f-c98803bedbd7
15080,85c0ac04-9f32-4996-8a0f-c98803bedbd7
15080,718bcd60-1797-491f-817c-e05572f82b53
1510,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
1510,7d0a9262-cf64-4af1-a674-d4e8948d8122
15100,85c0ac04-9f32-4996-8a0f-c98803bedbd7
15100,718bcd60-1797-491f-817c-e05572f82b53
15120,85c0ac04-9f32-4996-8a0f-c98803bedbd7
15130,85c0ac04-9f32-4996-8a0f-c98803bedbd7
15130,718bcd60-1797-491f-817c-e05572f82b53
15160,21bd5fa6-7c23-4270-b87e-af04e419f079
15170,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
15190,85c0ac04-9f32-4996-8a0f-c98803bedbd7
1520,7d0a9262-cf64-4af1-a674-d4e8948d8122
1520,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
15200,21bd5fa6-7c23-4270-b87e-af04e419f079
15210,21bd5fa6-7c23-4270-b87e-af04e419f079
15240,21bd5fa6-7c23-4270-b87e-af04e419f079
15270,85c0ac04-9f32-4996-8a0f-c98803bedbd7
1530,7d0a9262-cf64-4af1-a674-d4e8948d8122
15300,85c0ac04-9f32-4996-8a0f-c98803bedbd7
15310,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
15320,21bd5fa6-7c23-4270-b87e-af04e419f079
15350,ff34ceef-0597-4b3e-abb0-95faf96df93e
15370,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
15380,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
15390,85c0ac04-9f32-4996-8a0f-c98803bedbd7
15400,7d0a9262-cf64-4af1-a674-d4e8948d8122
15400,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
15500,7d0a9262-cf64-4af1-a674-d4e8948d8122
15500,ff34ceef-0597-4b3e-abb0-95faf96df93e
15520,5bc7529f-715e-40df-8957-00d9331fbe24
15520,85c0ac04-9f32-4996-8a0f-c98803bedbd7
15520,7d0a9262-cf64-4af1-a674-d4e8948d8122
15522,7d0a9262-cf64-4af1-a674-d4e8948d8122
15522,85c0ac04-9f32-4996-8a0f-c98803bedbd7
15620,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
15700,718bcd60-1797-491f-817c-e05572f82b53
15710,718bcd60-1797-491f-817c-e05572f82b53
15740,85c0ac04-9f32-4996-8a0f-c98803bedbd7
15740,718bcd60-1797-491f-817c-e05572f82b53
15740,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
15750,85c0ac04-9f32-4996-8a0f-c98803bedbd7
15750,718bcd60-1797-491f-817c-e05572f82b53
15750,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
15800,7d0a9262-cf64-4af1-a674-d4e8948d8122
15800,ff34ceef-0597-4b3e-abb0-95faf96df93e
15900,ff34ceef-0597-4b3e-abb0-95faf96df93e
15910,ff34ceef-0597-4b3e-abb0-95faf96df93e
15920,ff34ceef-0597-4b3e-abb0-95faf96df93e
15930,ff34ceef-0597-4b3e-abb0-95faf96df93e
15950,ff34ceef-0597-4b3e-abb0-95faf96df93e
15960,ff34ceef-0597-4b3e-abb0-95faf96df93e
15970,ff34ceef-0597-4b3e-abb0-95faf96df93e
1600,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
16000,ff34ceef-0597-4b3e-abb0-95faf96df93e
16020,ff34ceef-0597-4b3e-abb0-95faf96df93e
16030,ff34ceef-0597-4b3e-abb0-95faf96df93e
16040,ff34ceef-0597-4b3e-abb0-95faf96df93e
16060,ff34ceef-0597-4b3e-abb0-95faf96df93e
1610,58efd4d9-0a5b-4f0c-9d5a-0dd7808ef575
16100,21bd5fa6-7c23-4270-b87e-af04e419f079
16100,ff34ceef-0597-4b3e-abb0-95faf96df93e
